Volt,Volt
340,5.4
336,5.6
336,5.8
336,5.4
336,5.6
336,5.6
332,5.6
336,5.4
336,5.4
332,5.4
332,5.4
332,5.4
332,5.4
332,5.4
-44,5.4
48,5.4
336,5.6
336,5.6
336,5.6
336,5.6
336,5.4
336,5.6
332,5.4
332,5.2
332,5.4
332,5.4
332,5.2
332,5.4
328,5.4
-48,5.4
-40,5.4
132,5.4
336,5.4
336,5.6
336,5.4
336,5.6
332,5.4
332,5.4
336,5.4
332,5.2
332,5.4
328,5.2
332,5.2
328,5.2
332,5.2
-44,5.4
-40,5.4
336,5.4
336,5.4
336,5.4
332,5.6
332,5.4
332,5.4
332,5.4
328,5.2
332,5.2
328,5.2
328,5.2
328,5
328,5.2
328,5.2
-40,5.4
56,5.4
336,5.4
336,5.4
336,5.4
324,5.4
328,5.4
332,5.2
328,5.2
328,5
328,5
328,5
328,5
328,5
328,5
-52,5.2
-40,5.2
104,5.4
336,5.4
332,5.4
332,5.4
336,5.2
328,5.4
332,5.2
328,5.2
328,5
328,5
328,5
328,5
328,5
328,5
-44,5.2
-36,5.2
336,5.2
332,5.4
332,5.2
332,5.4
328,5.2
328,5.2
328,5
328,5
328,5
328,5
328,5
328,5
328,5
-52,5
-44,5
80,5.2
336,5.2
328,5.2
328,5.2
328,5.2
328,5.2
328,5
328,5
328,5
328,5
328,5
328,5
328,5
324,5
-52,5
-44,5
328,5
336,5.2
332,5.2
332,5
328,5
328,5
328,5
328,5
328,5
328,5
328,5
328,5
328,5
324,5
-48,5
-32,5
336,5
328,5
328,5
328,5
328,5
328,5
328,5
328,4.8
328,5
324,5
328,5
328,4.8
324,5
-68,5
-44,5
-20,5
328,5
328,5
328,5
328,5
328,5
328,5
328,4.8
328,4.8
324,4.8
328,5
324,4.8
324,4.8
324,4.8
-48,4.8
-44,5
340,5
332,5
328,5
328,5
328,5
328,5
328,4.8
324,4.6
328,4.6
324,4.6
324,4.6
324,4.6
324,4.8
-32,4.8
-52,4.8
-48,5
332,4.8
328,5
328,5
328,5
328,5
324,4.8
328,4.8
324,4.6
324,4.6
324,4.6
324,4.6
320,4.6
320,4.6
-52,4.6
-48,4.6
-24,4.8
328,4.8
328,5
328,4.8
324,5
328,4.8
328,4.8
328,4.6
324,4.6
324,4.6
324,4.6
324,4.6
324,4.6
268,4.6
-52,4.6
-44,4.6
344,4.8
328,4.8
328,4.8
324,4.8
328,4.6
328,4.8
324,4.6
324,4.6
324,4.6
324,4.6
324,4.6
324,4.6
324,4.6
-60,4.6
-48,4.6
-48,4.8
332,4.6
328,4.8
328,4.8
328,4.8
328,4.8
328,4.6
324,4.6
324,4.6
324,4.6
324,4.6
324,4.6
320,4.6
260,4.4
-52,4.6
-52,4.6
-44,4.6
328,4.8
328,4.8
324,4.6
324,4.6
320,4.6
324,4.6
324,4.6
324,4.4
324,4.4
324,4.4
320,4.6
320,4.4
-60,4.6
-52,4.6
-48,4.6
344,4.6
328,4.6
328,4.6
324,4.6
324,4.6
324,4.6
324,4.6
324,4.4
324,4.4
324,4.4
324,4.4
324,4.6
292,4.4
-52,4.6
-52,4.4
-48,4.6
328,4.6
328,4.6
328,4.6
328,4.6
324,4.4
324,4.4
324,4.6
324,4.4
324,4.4
324,4.4
324,4.4
324,4.4
156,4.4
-52,4.4
-52,4.6
-48,4.6
328,4.6
328,4.6
324,4.6
328,4.6
324,4.6
324,4.6
328,4.4
324,4.4
324,4.4
324,4.4
320,4.4
320,4.4
-56,4.4
-52,4.6
-52,4.6
340,4.6
328,4.6
328,4.6
324,4.6
328,4.6
328,4.6
324,4.4
324,4.4
324,4.2
324,4.4
324,4.6
320,4.4
184,4.4
-56,4.6
-52,4.4
-52,4.6
328,4.6
328,4.6
324,4.6
324,4.6
324,4.6
324,4.4
324,4.4
324,4.4
324,4.4
320,4.4
324,4.4
320,4.4
-64,4.4
-52,4.4
-52,4.6
-48,4.4
328,4.6
328,4.6
324,4.6
324,4.6
324,4.6
324,4.4
324,4.4
324,4.4
324,4.2
320,4.4
320,4.4
220,4.4
-56,4.4
-52,4.4
-52,4.6
348,4.6
324,4.6
328,4.6
324,4.6
324,4.6
324,4.6
328,4.6
324,4.4
324,4.2
320,4.4
320,4.4
320,4.4
-60,4.4
-56,4.4
-52,4.4
-52,4.6
328,4.6
328,4.6
324,4.6
324,4.6
324,4.6
320,4.6
320,4.4
324,4.4
320,4.4
320,4.4
320,4.4
248,4.4
-56,4.4
-52,4.4
-52,4.6
-52,4.6
328,4.6
328,4.6
324,4.6
324,4.6
324,4.6
328,4.4
320,4.4
320,4.4
320,4.4
320,4.4
320,4.4
-4,4.4
-56,4.4
-52,4.4
-52,4.6
336,4.4
324,4.6
324,4.6
324,4.6
324,4.6
324,4.4
324,4.6
324,4.4
320,4.4
320,4.6
320,4.2
320,4.4
-60,4.4
-52,4.4
-52,4.2
-52,4.6
328,4.6
324,4.4
324,4.4
324,4.4
324,4.4
320,4.4
320,4.4
320,4.4
320,4.6
320,4.4
320,4.2
64,4.4
-52,4.4
-56,4.2
320,4.4
324,4.4
320,4.4
320,4.4
320,4.4
-52,4.4
-52,4.4
-52,4.4
-48,4.4
-28,4.4
328,4.4
328,4.4
324,4.2
324,4.2
324,4.2
320,4.2
324,4.4
320,4.4
320,4.4
320,4.2
-68,4.2
-60,4.2
-52,4.4
-52,4.4
-52,4.2
336,4.4
328,4.4
324,4.2
324,4.2
324,4.2
324,4.2
324,4.2
320,4.2
324,4.2
320,4.2
320,4.2
-60,4.2
-56,4.2
-52,4.2
-52,4.4
-52,4.2
328,4.4
324,4.4
324,4.2
324,4.2
324,4.2
320,4.2
320,4
320,4.2
320,4.2
320,4.2
4,4.2
-56,4.2
-52,4.2
-52,4.2
-52,4.2
-48,4.4
328,4.2
324,3.8
324,4
324,3.8
324,4.2
320,4
320,3.8
320,4
320,4.2
320,4
-64,4
-52,4
-52,4.2
-52,4
-48,4.2
336,4
324,4
324,4
320,3.8
320,3.8
320,3.8
320,3.8
320,4.2
320,4
320,3.8
316,3.8
-60,3.8
-52,3.8
-52,4
-52,3.8
-52,3.8
328,4
324,3.6
324,3.8
324,3.8
320,3.8
320,3.8
320,3.8
320,3.8
320,3.8
320,3.8
-60,3.8
-56,3.8
-52,3.8
-52,3.8
-52,3.8
-52,3.8
328,3.8
324,3.6
324,3.6
320,3.8
320,3.8
320,3.6
320,3.6
320,3.8
316,3.8
316,3.6
-60,3.6
-52,3.8
-52,3.6
-52,3.8
-52,3.8
336,3.8
328,3.4
324,3.6
320,3.4
320,3.4
320,3.6
320,3.4
320,3.8
320,3.6
320,3.4
-64,3.4
-60,3.6
-52,3.6
-52,3.6
-52,3.6
-52,3.8
328,3.8
324,3.4
324,3.4
320,3.4
320,3.4
320,3.4
320,3.4
320,3.6
320,3.4
316,3.4
-60,3.4
-56,3.4
-52,3.6
-52,3.4
-52,3.4
-52,3.6
328,3.4
324,3.4
320,3.4
320,3.4
320,3.4
320,3.2
320,3.2
320,3.4
320,3.4
-68,3.4
-60,3.4
-52,3.4
-52,3.4
-52,3.4
-52,3.4
-24,3.4
328,3.4
324,3.2
320,3.4
320,3.4
320,3.4
320,3.2
320,3.4
320,3.4
316,3.4
-60,3.4
-56,3.4
-52,3.4
-52,3.4
-52,3.4
-52,3.4
336,3.2
324,3.2
324,3.2
324,3.4
320,3.2
320,3
320,3.2
320,3.4
316,3.2
-64,3.2
-60,3.2
-56,3.2
-52,3.2
-52,3.2
-52,3.4
-52,3.2
328,3.2
328,3.2
324,3
320,3.2
320,3.2
320,3
320,3
320,3.2
316,3.2
-64,3
-60,3
-52,3.2
-52,3.2
-52,3.2
-52,3.2
-52,3
324,3
324,3
320,3
320,3
320,3
320,3
316,3
320,3
-68,3
-60,3
-56,3
-52,3
-52,3
-52,3
-52,3.2
328,3
324,3
324,3
320,2.8
320,3
320,2.8
320,2.8
320,3
316,3
-64,3
-56,3
-52,3
-52,3
-52,3
-52,3
-52,3
328,3
324,2.8
320,2.8
320,2.8
320,3
320,2.6
320,2.8
320,2.8
-72,2.8
-60,2.8
-56,2.8
-56,3
-52,3
-52,2.8
-52,3
-52,2.8
324,2.8
324,2.8
320,2.8
320,2.8
320,2.6
320,2.6
320,2.6
316,2.8
-60,2.8
-60,2.8
-60,2.8
-52,2.8
-52,2.8
-52,2.8
-52,3
-52,2.8
328,2.8
324,2.8
320,2.6
320,2.8
320,2.6
320,2.6
316,2.6
-72,2.6
-60,2.6
-56,2.6
-48,2.8
-52,2.6
-52,2.6
-52,2.8
-52,2.6
336,2.6
324,2.6
324,2.6
320,2.6
320,2.6
320,2.4
320,2.6
316,2.6
-60,2.6
-60,2.6
-56,2.6
-52,2.6
-52,2.6
-52,2.6
-52,2.8
-52,2.6
328,2.6
324,2.6
320,2.6
320,2.6
320,2.4
320,2.4
316,2.4
80,2.6
-60,2.6
-56,2.6
-56,2.6
-52,2.6
-52,2.4
-52,2.6
-48,2.4
-52,2.4
328,2.6
324,2.4
324,2.4
320,2.4
320,2.4
316,2.4
320,2.4
-64,2.4
-60,2.4
-56,2.4
-52,2.4
-52,2.4
-52,2.4
-52,2.4
-48,2.4
340,2.4
324,2.4
324,2.4
324,2.4
320,2.2
320,2.2
320,2.2
284,2.2
-60,2.4
-60,2.4
-52,2.4
-52,2.4
-52,2.4
-52,2.4
-52,2
-52,2.4
336,2.4
324,2.2
320,2.2
320,2.2
320,2
320,2
320,2
-64,2.4
-60,2.2
-56,2
-52,2.2
-52,2
-52,2.2
-52,2
-52,2
-48,2
328,2
324,2
320,2
320,2
320,2
320,2
312,2
-60,2
-56,2
-52,2
-56,2
-52,2
-52,2
-52,2
-52,2
-52,2
328,2
324,2
320,2
320,1.6
320,1.8
316,1.8
-64,1.6
-60,1.8
-52,1.6
-52,1.8
-52,1.8
-52,1.8
-52,2
-52,1.8
-52,1.8
336,1.8
328,1.6
324,1.6
320,1.8
320,1.6
320,1.6
316,1.6
-60,1.6
-56,1.6
-56,1.6
-52,1.6
-52,1.6
-52,1.6
-52,1.4
-48,1.6
-52,1.6
332,1.6
324,1.6
324,1.4
320,1.6
320,1.4
320,1.4
-64,1.2
-56,1.4
-52,1.4
-52,1.4
-56,1.4
-52,1.4
-52,1.6
-52,1.4
-52,1.4
-48,1.2
328,1.4
324,1.4
320,1.2
320,1.2
320,1.2
316,1.2
-56,1.2
-52,1.2
-52,1.2
-52,1.2
-52,1.4
-52,1.4
-52,1
-52,1.2
-52,1.2
-48,1.2
328,1.2
324,1.2
320,1.2
320,1
320,1
-64,1
-56,0.8
-52,1
-52,1.2
-52,1
-52,1.2
-52,1.2
-48,1
-48,1
-52,1.2
336,0.8
328,0.8
324,0.8
320,1
320,0.8
316,0.8
-56,0.8
-52,0.8
-52,0.8
-52,0.8
-52,0.8
-52,0.8
-48,0.8
-52,0.8
-52,0.8
-48,0.8
332,0.8
324,0.8
320,0.8
320,0.6
320,0.6
-60,0.6
-56,0.4
-52,0.8
-52,0.8
-52,0.6
-52,0.8
-52,0.8
-48,0.6
-48,0.6
-48,0.8
-44,0.6
328,0.6
324,0.6
324,0.4
320,0.4
320,0.4
-56,0.4
-52,0.4
-52,0.4
-52,0.4
-52,0.4
-52,0.6
-52,0.4
-52,0.4
-48,0.4
-48,0.4
-44,0.4
328,0.4
324,0.4
320,0.4
320,0.4
-60,0.4
-52,0.4
-52,0.2
-52,0.4
-52,0.4
-52,0.4
-48,0.4
-52,0.4
-48,0.4
-48,0.4
-48,0.4
332,0.4
328,0.4
324,0.4
320,0.2
316,0.2
-56,0.2
-52,0.2
-52,0.4
-52,0.4
-52,0.2
-52,0.4
-52,0
-48,0.2
-48,0
-44,0.2
-44,0.2
332,0.2
328,0.2
324,0
324,0
-60,0
-52,0
-52,0
-52,0.2
-52,0
-52,0
-48,0.2
-52,0
-48,0
-48,-0.2
-48,0
-44,0
328,0
324,0
324,-0.2
312,0
-52,-0.2
-52,0
-52,-0.2
-52,0
-52,-0.2
-48,-0.2
-52,-0.4
-44,-0.2
-48,0
-44,0
-44,-0.2
-44,-0.2
328,-0.2
324,-0.2
320,-0.4
-60,-0.4
-52,-0.4
-52,-0.4
-52,-0.4
-48,-0.2
-48,-0.2
-48,-0.2
-48,-0.4
-48,-0.4
-44,-0.4
-48,-0.4
-44,-0.2
336,-0.4
328,-0.4
328,-0.4
312,-0.4
-52,-0.4
-52,-0.4
-52,-0.4
-48,-0.4
-52,-0.4
-48,-0.4
-44,-0.6
-48,-0.4
-44,-0.4
-44,-0.6
-44,-0.4
-44,-0.6
336,-0.6
328,-0.4
328,-0.8
-52,-0.8
-52,-0.6
-52,-0.6
-48,-0.8
-44,-0.4
-44,-0.6
-48,-0.6
-48,-0.8
-48,-0.6
-44,-0.8
-44,-0.8
-44,-0.8
-44,-0.8
332,-0.8
328,-0.8
312,-0.8
-52,-0.8
-52,-0.8
-48,-1
-48,-1
-48,-0.8
-48,-0.8
-48,-1.2
-44,-0.8
-44,-0.8
-44,-1
-44,-1
-44,-0.8
-44,-1
328,-1
328,-1
-52,-1.2
-48,-1.2
-48,-1
-44,-1.2
-48,-1.2
-44,-1
-44,-1
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
336,-1.2
328,-1.2
56,-1.2
-52,-1.2
-48,-1.2
-48,-1.2
-48,-1.2
-44,-1
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
-44,-1.2
336,-1.2
328,-1.2
-52,-1.4
-48,-1.2
-44,-1.2
-44,-1.2
-44,-1.4
-44,-1.2
-44,-1.2
-44,-1.6
-44,-1.4
-44,-1.4
-44,-1.4
-44,-1.2
-44,-1.4
-44,-1.2
332,-1.4
-56,-1.2
-48,-1.6
-44,-1.4
-44,-1.4
-44,-1.6
-44,-1.4
-44,-1.4
-44,-1.4
-44,-1.4
-36,-1.6
-44,-1.6
-40,-1.6
-44,-1.4
-40,-1.4
-40,-1.6
328,-1.6
-48,-1.6
-44,-1.6
-44,-1.6
-44,-1.6
-44,-1.6
-44,-1.4
-44,-1.6
-44,-1.6
-44,-1.6
-44,-1.6
-40,-1.6
-40,-1.6
-40,-1.6
-40,-1.6
336,-1.6
-56,-1.6
-44,-1.8
-44,-1.6
-44,-1.6
-44,-1.6
-44,-1.8
-44,-1.6
-44,-1.6
-44,-1.8
-44,-1.8
-40,-1.6
-44,-1.6
-44,-1.8
-44,-1.8
-40,-1.8
336,-1.6
-48,-1.6
-44,-1.6
-44,-1.8
-44,-1.8
-44,-1.6
-40,-2
-44,-1.6
-44,-2
-40,-2
-48,-1.8
-40,-1.8
-40,-2
-40,-1.8
-40,-1.8
-40,-2
-52,-1.8
-44,-1.8
-44,-1.8
-44,-2
-40,-1.8
-44,-2
-40,-1.8
-40,-1.8
-40,-2
-40,-2
-44,-2
-40,-1.8
-40,-2
-40,-2
-40,-2
-40,-2
-44,-2
-40,-2
-40,-2
-40,-2
-40,-2
-36,-2
-40,-1.8
-36,-2.2
-40,-2
-40,-2
-36,-2
-40,-2
-40,-2
-40,-2
-36,-2
-36,-2
-40,-2
-40,-2
-40,-2
-40,-2
-36,-2.2
-36,-2.2
-36,-2
-36,-2.2
-36,-2.2
-36,-2.2
-40,-2.2
-36,-2.2
-36,-2.4
-36,-2
-40,-2.2
-36,-2.2
-36,-2.2
-36,-2.2
-36,-2.2
-36,-2.2
-36,-2.4
-36,-2.4
-36,-2.4
-40,-2.2
-40,-2.4
-36,-2.4
-36,-2.4
-40,-2.4
-36,-2.4
-36,-2.4
-420,-2.4
-32,-2.4
-416,-2.4
-28,-2.4
-32,-2.4
-36,-2.4
-36,-2.4
-36,-2.4
-36,-2.4
-36,-2.4
-36,-2.4
-32,-2.4
-36,-2.4
-36,-2.4
-412,-2.4
-32,-2.4
-32,-2.4
-32,-2.4
-408,-2.4
-28,-2.4
-32,-2.4
-32,-2.4
-32,-2.4
-32,-2.4
-32,-2.4
-36,-2.6
-32,-2.4
-36,-2.4
-32,-2.4
-32,-2.4
-28,-2.4
-32,-2.6
-32,-2.4
-40,-2.4
-28,-2.4
-32,-2.4
-32,-2.6
-32,-2.4
-32,-2.4
-32,-2.4
-32,-2.4
-32,-2.6
-36,-2.4
-32,-2.4
-32,-2.4
-408,-2.6
-28,-2.4
-32,-2.6
-32,-2.6
-408,-2.4
-28,-2.6
-28,-2.6
-32,-2.6
-28,-2.6
-28,-2.6
-32,-2.4
-32,-2.8
-36,-2.6
-32,-2.6
-36,-2.6
-36,-2.6
-404,-2.6
-28,-2.6
-28,-2.6
-32,-2.6
-404,-2.6
-28,-2.6
-28,-2.6
-32,-2.4
-28,-2.6
-28,-2.6
-32,-2.6
-28,-2.6
-32,-2.8
-32,-2.6
-32,-2.6
-408,-2.6
-24,-2.6
-28,-2.6
-28,-2.6
-408,-2.6
-400,-2.6
-28,-2.6
-28,-2.8
-28,-2.6
-28,-2.6
-28,-2.6
-28,-2.6
-32,-2.6
-32,-2.6
-32,-2.6
-32,-2.6
-404,-2.6
-28,-2.8
-28,-2.8
-28,-2.8
-404,-2.8
-24,-2.8
-28,-2.8
-28,-2.8
-28,-2.8
-28,-2.8
-28,-2.6
-32,-3
-28,-2.8
-28,-2.8
-32,-2.8
-412,-2.8
-400,-3
-28,-3
-28,-2.8
-408,-3
-400,-3
-24,-3
-28,-3
-28,-2.8
-28,-3
-28,-3
-28,-3
-28,-3.2
-28,-3
-28,-3
-28,-3
-408,-2.8
-24,-3
-28,-3
-28,-3
-404,-3
-400,-3
-24,-3.2
-28,-3.2
-28,-3
-28,-3
-28,-3
-28,-3.2
-28,-3
-28,-3
-28,-3
-408,-3
-400,-3.2
-24,-3
-28,-3
-216,-3
-400,-3.2
-20,-3
-24,-3.2
-28,-3
-28,-3.2
-28,-3.2
-28,-3
-28,-3.2
-28,-3
-28,-3.2
-28,-3.2
-404,-3.2
-400,-3.2
-24,-3.2
-28,-3.2
-404,-3.2
-396,-3.2
-24,-3.2
-24,-3.4
-24,-3
-28,-3.2
-28,-3.2
-28,-3.4
-28,-3.4
-28,-3.2
-28,-3.2
-416,-3.4
-400,-3.2
-20,-3.2
-24,-3.4
-28,-3.4
-400,-3.2
-396,-3.4
-24,-3.4
-24,-3.4
-28,-3.4
-24,-3.2
-28,-3.4
-28,-3.4
-28,-3.4
-28,-3.4
-28,-3.4
-400,-3.2
-396,-3.4
-24,-3.4
-24,-3.4
-408,-3.4
-396,-3.4
-16,-3.4
-24,-3.6
-24,-3.4
-24,-3.4
-24,-3.4
-24,-3.4
-24,-3.4
-24,-3.4
-28,-3.4
-152,-3.4
-400,-3.4
-396,-3.4
-24,-3.6
-24,-3.4
-400,-3.4
-396,-3.4
-20,-3.6
-24,-3.6
-24,-3.4
-24,-3.4
-24,-3.4
-24,-3.8
-28,-3.6
-28,-3.6
-28,-3.4
-396,-3.4
-396,-3.6
-16,-3.6
-24,-3.6
-408,-3.6
-396,-3.6
-396,-3.6
-20,-3.6
-24,-3.8
-24,-3.6
-24,-3.6
-24,-3.6
-24,-3.8
-24,-3.8
-24,-3.8
-36,-3.8
-396,-3.8
-396,-3.6
-20,-3.8
-24,-3.6
-400,-3.8
-396,-3.8
-392,-3.8
-16,-3.8
-24,-3.8
-24,-3.8
-24,-3.8
-24,-4
-24,-3.8
-24,-3.8
-24,-3.8
-404,-3.8
-396,-3.8
-396,-3.8
-24,-3.8
-24,-3.8
-396,-3.8
-396,-3.8
-16,-3.8
-16,-4
-20,-3.6
-24,-3.8
-24,-3.8
-24,-4.2
-24,-4
-24,-4
-24,-3.8
-396,-3.8
-396,-3.8
-8,-3.8
-24,-3.8
-400,-4
-396,-3.8
-392,-4
-12,-4
-16,-4
-20,-3.8
-20,-4
-24,-3.8
-24,-4
-24,-4
-24,-4.2
-400,-4
-396,-4
-396,-3.8
-16,-3.8
-20,-4
-396,-4
-388,-4
-392,-4.2
-12,-4
-16,-3.8
-20,-3.8
-20,-4
-24,-4.4
-24,-4
-24,-4.2
-24,-4.2
-396,-4.2
-392,-4.2
-392,-4
-16,-4.2
-400,-4
-392,-4
-392,-4.2
-388,-4.2
-16,-4.2
-16,-4
-20,-4.2
-20,-4.2
-20,-4.2
-24,-4.2
-24,-4.2
-396,-4.2
-392,-4.2
-388,-4.2
-8,-4.2
-20,-4.2
-396,-4.2
-392,-4.2
-388,-4.2
-8,-4.2
-16,-4.2
-16,-4.2
-16,-4.2
-16,-4.4
-20,-4.2
-20,-4.2
-24,-4.2
-388,-4.2
-392,-4.2
-392,-4.2
-12,-4.2
-20,-4.2
-392,-4.2
-388,-4.2
-388,-4.2
-8,-4.4
-16,-4.2
-16,-4.2
-16,-4.2
-16,-4.6
-20,-4.2
-24,-4.2
-396,-4.2
-392,-4.2
-388,-4.2
-388,-4.2
-16,-4.2
-396,-4.2
-388,-4.2
-388,-4.4
-388,-4.2
-8,-4.4
-12,-4.2
-16,-4.2
-16,-4.2
-16,-4.4
-16,-4.4
-20,-4.4
-392,-4.2
-388,-4.2
-388,-4.2
-8,-4.4
-16,-4.4
-392,-4.2
-388,-4.6
-384,-4.4
-4,-4.6
-8,-4.2
-12,-4.2
-12,-4.4
-16,-4.6
-16,-4.4
-16,-4.6
-396,-4.4
-392,-4.4
-388,-4.6
-388,-4.4
-8,-4.6
-116,-4.4
-388,-4.4
-388,-4.6
-384,-4.6
-4,-4.6
-8,-4.4
-12,-4.4
-16,-4.4
-16,-4.6
-16,-4.6
-16,-4.6
-388,-4.6
-388,-4.6
-388,-4.6
0,-4.6
-12,-4.6
-396,-4.6
-388,-4.6
-384,-4.6
-380,-4.6
-8,-4.6
-8,-4.6
-12,-4.6
-12,-4.6
-16,-4.6
-16,-4.6
-392,-4.6
-388,-4.6
-388,-4.6
-384,-4.6
-4,-4.6
-12,-4.6
-388,-4.6
-384,-4.8
-384,-4.6
-380,-4.6
-4,-4.4
-8,-4.6
-8,-4.6
-12,-4.8
-12,-4.8
-16,-4.6
-388,-4.8
-388,-4.6
-384,-4.8
-380,-4.8
-8,-4.6
-340,-4.8
-388,-4.8
-384,-4.8
-380,-4.8
8,-5
-8,-4.6
-8,-4.8
-8,-4.8
-12,-4.8
-12,-4.8
-392,-4.8
-388,-4.8
-384,-5
-380,-4.8
4,-4.8
-8,-4.8
-388,-4.8
-384,-5
-380,-5
-380,-4.8
4,-4.8
-4,-4.8
-8,-4.8
-8,-5
-8,-5
-12,-5
-384,-4.8
-380,-4.8
-380,-5
-380,-4.8
-4,-4.8
-8,-4.8
-384,-5
-380,-5
-380,-5
-380,-5
0,-4.8
-8,-4.8
-8,-4.8
-8,-5
-8,-5
-388,-5
-380,-5
-384,-5
-380,-5
-380,-5
-4,-5
-268,-5
-380,-5
-380,-5
-380,-5
-380,-5.2
0,-5
0,-5
-8,-5
-8,-5
-8,-5
-384,-5
-380,-5
-380,-5
-380,-5
0,-5
-4,-5
-388,-5.2
-380,-5.2
-380,-5.2
-380,-5.2
0,-5
-4,-5
-4,-5.2
-8,-5.4
-8,-5.2
-388,-5.2
-380,-5
-380,-5.2
-376,-5.2
-320,-5.2
0,-5.4
-20,-5.2
-380,-5.2
-380,-5.4
-376,-5.2
-376,-5.4
8,-5
0,-5.2
-4,-5.2
-8,-5.4
-8,-5.2
-380,-5.2
-380,-5.4
-380,-5.4
-376,-5.4
8,-5.4
-4,-5.4
-124,-5.4
-380,-5.4
-376,-5.2
-376,-5.4
-372,-5.4
4,-5.2
0,-5.2
0,-5.2
-4,-5.4
-388,-5.4
-380,-5.4
-376,-5.4
-372,-5.4
-292,-5.4
0,-5.4
-4,-5.4
-388,-5.4
-380,-5.4
-376,-5.4
-376,-5.6
-372,-5.2
0,-5.4
0,-5.4
-4,-5.8
-4,-5.4
-380,-5.6
-376,-5.4
-372,-5.4
-372,-5.6
-36,-5.4
0,-5.4
-4,-5.6
-384,-5.4
-376,-5.6
-372,-5.4
-372,-5.6
16,-5.4
0,-5.4
0,-5.4
-4,-5.8
-384,-5.6
-372,-5.4
-376,-5.4
-372,-5.6
-372,-5.6
8,-5.6
0,-5.4
-4,-5.6
-380,-5.8
-372,-5.6
-372,-5.8
-372,-5.4
8,-5.4
0,-5.4
0,-5.4
0,-5.6
-376,-5.6
-372,-5.6
-372,-5.8
-372,-5.6
-60,-5.6
4,-5.6
0,-5.6
-384,-5.6
-372,-5.6
-372,-5.8
-372,-5.8
-372,-5.6
4,-5.6
0,-5.6
0,-5.8
-380,-5.8
-376,-5.6
-372,-5.6
-372,-5.8
-372,-5.8
8,-5.6
0,-5.8
0,-5.6
-380,-5.8
-372,-5.8
-372,-5.8
-372,-5.8
-372,-5.8
8,-5.6
0,-5.8
0,-5.8
-372,-5.8
-372,-5.8
-372,-5.8
-368,-5.8
-172,-5.8
8,-5.8
4,-5.8
0,-5.8
-376,-5.8
-372,-5.8
-372,-5.8
-368,-5.6
12,-5.8
4,-5.6
0,-5.6
-380,-5.8
-372,-5.8
-372,-5.8
-368,-5.8
-368,-5.8
8,-5.8
8,-5.6
4,-5.8
-380,-5.8
-372,-5.8
-372,-5.8
-368,-5.8
-368,-5.8
8,-5.8
8,-5.8
4,-6.2
-372,-5.8
-368,-5.8
-368,-5.8
-368,-5.8
-352,-5.8
8,-5.8
4,-5.8
0,-5.8
-372,-5.8
-368,-5.8
-368,-5.8
-368,-5.6
-364,-5.8
8,-5.8
8,-5.8
-376,-5.8
-364,-5.8
-364,-5.8
-368,-5.8
-364,-5.8
16,-5.8
8,-5.8
4,-5.8
4,-5.8
-372,-5.8
-368,-5.8
-368,-5.8
-364,-5.8
-364,-5.8
8,-5.8
8,-5.8
-368,-5.8
-368,-5.8
-368,-5.8
-364,-5.8
-364,-5.8
12,-5.8
8,-6
8,-5.8
-380,-5.8
-368,-5.8
-368,-6
-368,-5.8
-364,-5.8
24,-5.8
8,-5.8
-372,-6.2
-364,-5.8
-364,-5.8
-364,-5.8
-364,-5.8
16,-6
8,-5.8
8,-5.8
8,-6
-372,-6
-368,-6
-364,-6
-364,-5.8
-364,-5.8
20,-5.8
12,-5.8
-364,-6
-364,-5.8
-364,-5.8
-364,-5.8
-364,-6
16,-6
8,-6
8,-5.8
8,-6
-364,-5.8
-364,-6
-364,-6
-364,-5.8
-364,-5.8
16,-5.8
-364,-5.8
-364,-6
-364,-5.8
-360,-5.8
-360,-6
-184,-5.8
12,-5.8
8,-6
8,-6
-372,-6
-364,-6
-364,-6.2
-360,-5.8
-360,-5.8
-360,-5.8
16,-5.8
-364,-6.2
-360,-6
-360,-5.8
-360,-5.8
-360,-5.8
20,-5.8
12,-5.8
8,-6.2
8,-6
-368,-6
-364,-6
-364,-6.2
-364,-6
-364,-5.8
24,-5.8
-364,-5.8
-360,-6.2
-360,-5.8
-356,-6
-356,-6
-348,-5.8
16,-5.8
16,-6
8,-6
8,-6
-364,-6.2
-364,-6.2
-360,-5.8
-360,-6
-360,-6
24,-5.8
-360,-5.8
-360,-6
-356,-5.8
-360,-5.8
-356,-5.8
24,-6
16,-6
12,-6
8,-6
-372,-6
-364,-6.2
-360,-6.2
-360,-6
-360,-6
-360,-6.2
-356,-6.2
-360,-6.2
-356,-6
-356,-6
-356,-6.2
-356,-6.2
20,-6
16,-6
16,-6
12,-5.8
-368,-5.8
-360,-5.8
-360,-5.8
-360,-5.8
-356,-5.8
-356,-6
-356,-6
-356,-6
-356,-6
-356,-6.2
-352,-6.2
28,-6.2
20,-5.8
16,-6
16,-5.8
12,-5.8
-364,-6
-360,-6
-356,-5.8
-360,-5.8
-356,-5.8
-356,-5.8
-356,-6
-356,-6
-356,-6.2
-352,-6.2
-352,-6.2
24,-6.2
20,-6
-364,-6
-356,-6
-356,-5.8
-356,-5.8
-356,-5.8
-356,-5.8
28,-5.8
16,-5.8
